1.1882	1.84748	1.28536	0.918422
1.21648	1.95623	0.683647	0.97368
0.642034	0.0805582	0.612748	1.06569
0.936073	1.49134	0.870977	1.05936
1.94624	0.788551	1.15471	0.988547
0.873382	0.709761	0.949823	0.868391
0.371628	0.448975	0.847701	1.05695
0.12205	1.77654	1.268	0.849365
0.759871	0.867258	0.993473	0.963662
0.0445831	0.89206	0.885302	1.09827
0.860717	0.111371	1.63887	1.02803
0.124283	0.500771	0.388948	0.994609
0.304	2.65705	0.833825	0.987278
1.17979	0.383848	0.887258	0.927101
0.098901	0.763563	0.832341	0.969981
0.113038	0.357162	0.792151	1.11207
0.759898	0.123853	0.93265	1.00058
0.0647791	0.224954	1.01314	0.821126
1.00917	0.523219	0.985658	1.13747
1.0654	0.231413	0.842648	1.07124
7.79928	2.43033	0.585115	0.871557
0.633375	1.19451	1.17959	0.82552
0.32198	1.26221	0.717872	1.05881
0.602705	1.90583	0.606928	0.961572
0.149806	0.184466	1.10981	1.09356
0.457849	0.175486	0.830942	1.00451
0.814974	1.96479	1.10268	0.867493
0.475878	0.457981	1.50788	1.05683
0.493545	0.864833	0.55603	1.13299
1.53835	0.554749	1.1521	0.931064
0.206971	0.568852	0.94192	1.08733
0.303264	1.3419	0.80401	0.98568
1.91659	1.25453	1.46792	0.974814
3.60322	0.289967	0.714418	1.00884
0.428135	0.32624	0.935738	0.824524
0.288032	0.82042	1.51302	1.18977
0.485625	1.06659	1.2276	1.32174
0.673099	0.0811761	0.944871	0.862937
2.57233	0.0996198	1.27656	1.0176
0.538081	0.929971	0.729022	0.960168
0.168884	0.85237	0.917615	0.902425
1.36614	0.308166	1.50303	1.01608
0.49325	1.65135	1.4278	0.997869
0.0549649	1.95319	0.903834	0.911434
0.347747	0.433391	0.844204	1.04733
2.22004	0.256744	0.740725	1.01037
0.585734	0.20748	0.830107	1.08295
0.454396	0.335055	1.09349	0.85993
0.712861	0.242451	0.952013	0.870591
0.140419	0.312014	0.699735	0.874512
0.428198	1.51086	0.74664	0.922295
4.02054	0.77996	1.39158	1.0309
0.318561	0.744043	1.32202	0.981681
0.214002	0.495775	0.933041	1.04162
0.391437	1.35461	1.09055	1.06237
1.2305	1.06145	1.50364	0.883285
0.638921	1.49494	0.945826	1.14103
0.139275	1.44681	0.696825	1.12315
0.306844	1.03741	0.726849	1.01508
0.966901	0.241167	1.73023	0.891519
3.26932	0.154222	1.72866	1.10715
2.15856	0.720671	0.568328	0.758249
1.16247	0.686494	0.985688	0.915101
0.31285	0.379783	0.929764	1.06436
0.0879583	0.56931	0.949572	0.988102
0.356573	1.02341	0.92864	0.859871
0.964597	0.171597	1.24178	0.993848
0.301279	0.784019	1.21799	0.865195
0.562687	1.07195	1.26257	0.857668
1.10588	1.16409	0.969923	1.13649
0.655643	0.335067	1.42436	0.987598
0.645285	0.123338	0.9292	1.1219
1.07475	0.291862	1.43622	1.13358
0.481058	2.09388	1.10431	1.0228
1.56654	1.3413	0.829558	1.11374
0.103642	0.674743	0.613362	1.09473
0.215162	0.328102	0.74113	1.13276
4.25697	0.0860729	0.550799	1.08862
0.354809	0.615135	0.827014	1.10508
0.514118	0.804965	1.91081	0.967942
1.74552	1.55984	0.803967	0.930962
1.843	0.212292	1.13908	1.00488
0.209318	0.400786	0.863495	1.17043
1.86171	0.254069	0.937677	1.01931
0.652963	1.34901	0.970798	0.955142
1.05881	0.852018	0.675134	1.01607
0.254464	1.49566	0.589716	0.839211
1.71731	2.5175	1.35861	1.1858
0.322701	0.958673	1.16559	0.91682
0.33945	0.111506	1.15908	1.10878
0.816025	1.52048	1.15403	1.00797
1.43404	1.91808	1.00004	1.08284
0.15237	0.966076	0.996255	0.94388
0.723314	0.970953	0.916872	1.20022
1.59932	1.04835	0.880374	0.988283
0.0378934	0.819516	0.551294	1.04339
0.0202329	1.13847	0.351596	1.18072
0.386808	1.32493	0.9091	0.874938
0.68391	0.505343	0.804273	0.954277
0.0273683	0.259115	0.917681	0.944365
1.06959	0.214769	0.400823	1.06394
0.351211	3.21285	1.1585	1.26684
0.135098	0.761625	0.802003	1.07137
0.152788	0.797826	0.843634	0.965043
0.187288	2.33392	0.749605	0.927497
2.30907	3.80119	0.913543	0.82895
0.0232328	2.45179	1.66485	1.16557
1.02923	1.00447	0.581143	0.998951
0.692386	1.24104	0.88941	0.936353
0.132729	1.71967	0.684528	0.910681
0.536081	0.172059	0.861104	1.04937
0.919845	0.593751	1.16318	0.892394
0.31168	1.27534	1.00831	1.0548
1.57414	0.619029	1.29137	1.00324
0.253347	0.67403	0.96717	1.07065
2.20892	0.173789	0.888093	0.853974
1.78186	0.802649	0.660515	0.929885
0.446265	0.874747	1.1592	1.00643
1.30811	0.291025	1.28307	1.059
2.03406	3.35745	1.05308	0.989317
3.83999	1.31998	0.892796	0.865917
0.0591407	0.737016	1.03607	0.984269
0.524253	0.118967	0.793263	0.964226
0.751175	0.54209	1.25466	0.924535
2.83445	3.37235	0.780282	1.20241
0.716985	1.10101	0.889804	0.892868
1.14101	0.207503	1.05362	0.961718
1.86186	1.12478	0.862838	0.957267
1.02447	1.04798	1.05073	1.03881
2.25919	1.58317	0.666741	0.894022
0.0411528	0.767948	1.04923	1.12796
0.860537	0.173102	0.702967	1.05273
0.146493	0.0225911	0.790336	0.846357
0.0727564	1.40069	1.44749	1.07844
2.18181	0.464964	0.937523	0.85307
1.02731	0.161259	1.54754	1.03396
0.815224	2.08497	1.03646	0.988404
0.593596	0.947309	1.16282	1.14563
1.38172	0.959255	1.00278	1.08563
0.94399	1.60756	0.809123	0.945952
2.34354	0.846657	0.92495	0.95473
0.10577	0.504671	1.06341	1.17652
0.867074	0.455935	0.888995	0.981234
0.182116	0.89575	0.480601	1.02857
0.227406	0.466377	1.02993	0.902709
0.447054	2.20197	0.33474	0.94174
0.139295	0.103391	1.03545	0.91617
6.23171	2.05305	1.17336	0.979448
0.0612212	0.356032	0.691387	1.11101
0.465009	1.14202	1.65143	1.11432
0.674634	0.20664	1.04449	1.02184
0.664421	0.443082	1.37208	1.09179
0.881896	0.682818	1.02251	0.758371
0.102361	0.484917	0.583817	0.777171
1.48678	0.755581	1.1476	1.14878
0.661974	2.08505	0.764287	0.904088
0.398828	0.25074	1.04336	1.06315
1.14001	0.350491	0.709086	1.00759
0.366694	0.505232	1.19158	1.05232
2.38074	0.632324	1.1822	1.07743
2.00435	0.0543617	0.364419	0.981905
0.0632803	0.441157	1.58476	1.1873
3.11115	0.628088	1.15702	1.03638
2.37081	1.53343	0.68353	1.08494
0.43778	0.940997	1.21725	0.947636
1.7734	0.42784	1.37178	0.945557
0.485251	0.335939	1.17852	1.17139
0.0426878	1.00892	1.16079	0.886651
0.0467149	0.715984	1.22577	1.05765
1.01101	0.859129	2.02159	0.898012
1.47605	1.23815	1.30267	0.780547
1.0677	0.4543	1.70553	1.08693
0.600294	0.832571	0.588436	1.04081
0.699623	2.07008	0.883825	1.02055
0.173491	0.845526	0.862865	0.953586
2.39181	0.828407	1.28904	1.15739
0.0529217	0.888405	0.58329	0.907824
0.24473	1.14623	0.764847	0.874527
0.1614	1.40734	0.591563	0.900594
1.48291	1.77709	1.33499	0.910464
0.953579	0.415011	0.901362	0.954932
2.49824	0.271792	1.00828	0.992476
1.38904	2.45975	1.39693	1.02656
0.527907	0.491382	1.30758	1.09744
1.70386	0.649281	0.99551	0.952898
0.243159	0.394775	0.971031	1.10753
0.117587	1.26483	0.592698	1.15141
0.308431	0.402616	0.987967	1.00281
0.284031	1.19542	0.878162	0.951211
1.73544	0.57699	0.748413	0.994995
0.943531	0.994711	0.979559	0.840277
0.155255	0.904331	0.621049	0.847609
0.173726	1.03598	0.888054	0.903204
2.01557	0.186341	1.19198	0.963584
3.07943	0.543822	1.74168	0.804595
0.487212	0.140369	1.11666	0.939663
2.0001	1.24689	0.790561	1.03511
2.66716	0.0203751	1.30836	1.04104
1.40943	0.972856	1.11189	1.20082
1.0468	0.239302	1.06139	1.09933
0.130243	1.07829	0.537932	0.940564
0.589679	0.385583	0.751246	0.877198
0.871622	2.77639	0.935563	0.964825
0.192635	0.982045	0.696372	1.02185
1.0081	0.710637	1.08112	0.914562
0.471267	0.584492	1.08172	1.0284
0.109601	1.20303	1.26406	1.18142
1.31687	0.321059	1.36928	1.02664
0.331191	0.621216	1.13065	0.835194
0.264847	2.56287	1.2018	1.15251
0.136188	0.347774	1.04758	1.05498
0.940518	1.2428	1.18665	0.812142
0.0240622	1.44307	1.0233	0.893586
0.32276	0.754375	0.525083	0.906179
1.37351	1.27324	0.900105	0.848896
0.686111	1.02845	0.927369	0.91253
0.0183659	1.56565	1.44893	1.06437
0.23843	0.726249	0.882151	0.991766
0.24073	1.02338	0.877133	1.04953
0.137997	0.708594	1.51896	1.15655
0.0365268	2.0874	0.748252	0.897512
1.52144	1.13599	1.10664	1.10147
0.911483	1.09945	1.32118	1.06017
0.139472	0.315972	0.749056	1.15231
0.190666	0.184293	0.731304	1.12082
0.0942867	1.36409	0.728108	1.08443
1.26983	0.303915	0.758567	1.00831
0.264254	2.95841	0.980643	1.11986
0.887725	1.19949	1.01369	0.922667
0.466875	1.24711	0.85302	0.875218
1.55026	0.580692	0.669429	1.0352
0.452878	2.67763	1.05229	1.00144
1.22117	1.37845	0.523993	1.10112
1.40004	1.13475	1.05158	1.15776
1.36655	0.689377	0.86553	1.04142
0.154992	0.475806	0.973997	0.962569
0.498392	1.30534	1.15544	0.979832
0.479101	0.564627	0.987517	1.00133
0.536952	1.13129	1.12964	1.15197
1.6859	2.68142	0.969372	0.93664
2.74982	0.798084	0.81241	1.09486
1.42361	1.76068	0.464717	1.12112
1.02874	1.73585	0.599288	0.885563
0.394349	0.365469	0.846971	0.953299
0.491405	2.09084	0.756957	1.13404
2.40926	0.201877	0.914014	0.960622
1.73463	1.29355	1.36781	1.07964
0.170996	0.385312	1.24619	1.02379
1.8171	0.686172	0.746911	0.967147
1.89311	1.72424	1.48739	1.21569
0.504492	1.61583	0.62791	1.09275
1.73398	1.62339	0.816016	0.941281
0.287616	0.524201	0.854359	1.1911
0.642255	0.90836	1.15213	0.952715
0.545904	0.30057	1.46577	0.981969
0.294281	0.226887	0.941297	0.995704
0.508739	1.40548	1.63641	1.10924
1.82643	1.13937	0.689573	1.11482
0.594172	0.544556	0.833505	0.949071
0.0581229	0.83959	0.793182	0.984737
1.45284	1.76947	1.37453	0.940254
1.19738	0.171041	1.8885	1.09488
0.302506	0.343793	1.70776	0.997483
3.7458	1.30185	1.59281	1.2273
0.890215	1.21792	1.33735	0.976068
0.694979	0.649056	1.04618	1.06977
0.13135	0.556662	0.844677	0.916283
1.47638	1.92977	1.24328	0.998416
6.22443	1.38956	1.17592	0.937308
0.642269	0.967397	0.382769	1.0929
0.0789718	2.2208	0.993457	1.05104
0.659842	0.635532	0.403265	0.988646
1.11458	0.536435	0.670834	0.924419
0.352602	2.30744	1.10218	0.976279
0.243181	0.882189	0.437322	1.08655
0.459563	0.147949	0.486957	1.04092
0.0343911	0.798234	0.928909	0.899585
2.00158	0.0244292	0.93477	0.991574
0.297873	1.34582	1.09713	0.910379
0.298213	0.478098	1.13306	0.94082
1.17468	0.279819	0.46372	0.88543
3.25674	0.991385	1.10327	1.03539
